0.000000000 25.873724975 47.37584165 68.708225955 90.000000000

r=0.30 - 2.30

4.00 -39.58712 -38.27463 -35.95814 -33.91302 -33.11685
4.15 -33.42211 -32.30249 -30.32788 -28.58221 -27.9027
4.30 -27.80365 -26.87026 -25.22593 -23.77079 -23.20411
4.50 -21.50427 -20.78597 -19.52209 -18.40239 -17.96629
4.75 -15.51419 -15.00349 -14.10546 -13.30858 -12.99762
5.05 -10.54433 -10.20589 -9.61068 -9.08093 -8.87335
5.40 -6.84567 -6.63364 -6.25995 -5.92562 -5.79395
5.80 -4.30795 -4.17988 -3.95281 -3.74861 -3.66794
6.25 -2.66014 -2.5842 -2.44821 -2.32538 -2.27678
6.75 -1.62588 -1.58119 -1.50041 -1.4271 -1.39805
7.30 -0.98991 -0.96351 -0.91555 -0.87188 -0.85458
7.90 -0.60334 -0.58768 -0.55891 -0.53259 -0.52201
8.60 -0.35653 -0.34724 -0.3303 -0.31465 -0.30839
9.60 -0.1813 -0.17657 -0.16787 -0.15991 -0.1567
10.90 -0.08318 -0.08105 -0.07718 -0.07363 -0.07222
12.50 -0.03598 -0.0351 -0.03358 -0.03202 -0.03147
14.50 -0.01459 -0.01429 -0.01362 -0.01307 -0.01286
17.00 -0.00561 -0.00552 -0.00524 -0.00498 -0.00487
20.00 -0.00209 -0.00198 -0.00193 -0.00189 -0.00184

1.70 28434.18383 26441.91006 23503.76271 21381.90645 20647.63029
1.90 14956.83022 14007.83511 12505.77513 11329.07422 10901.33537
2.10 7684.07095 7206.95468 6424.27255 5787.72237 5551.7637
2.30 3804.53646 3565.03686 3165.1375 2834.37975 2710.80037
2.40 2628.60872 2460.67274 2178.771 1944.54565 1856.85681
2.50 1787.9662 1671.44363 1475.1404 1311.52993 1250.20403
2.60 1192.40365 1112.63438 977.96193 865.48989 823.30882
2.70 774.73587 721.06523 630.36906 554.54399 526.10798
2.85 376.70678 348.40603 300.58836 260.63365 245.66793
3.00 154.3767 140.69212 117.62741 98.44131 91.27791
3.15 35.80672 30.24824 20.96711 13.35506 10.53891
3.30 -22.99654 -24.25203 -26.23625 -27.72689 -28.24478
3.40 -42.53609 -42.2129 -41.52409 -40.77717 -40.45538
3.50 -52.40438 -51.15563 -48.90166 -46.84944 -46.03811
3.60 -56.02902 -54.28887 -51.20651 -48.46843 -47.40056
3.70 -55.75988 -53.80982 -50.37735 -47.3555 -46.18249
3.80 -53.18577 -51.20209 -47.72002 -44.66676 -43.484
3.90 -49.36238 -47.45003 -44.09833 -41.16465 -40.02923
4.00 -44.9758 -43.19268 -40.07098 -37.34 -36.28361
4.15 -38.23768 -36.69363 -33.99393 -31.63179 -30.71829
4.30 -31.96362 -30.66432 -28.39482 -26.40784 -25.63926
4.50 -24.82495 -23.81738 -22.05961 -20.51913 -19.92284
4.75 -17.95888 -17.23902 -15.98465 -14.8829 -14.45577
5.05 -12.21796 -11.74064 -10.90807 -10.17418 -9.88861
5.40 -7.92754 -7.62954 -7.10718 -6.6445 -6.46363
5.80 -4.98066 -4.80141 -4.48513 -4.20349 -4.09291
6.25 -3.0691 -2.96347 -2.77506 -2.60644 -2.54008
6.75 -1.872 -1.81024 -1.69889 -1.59872 -1.5591
7.30 -1.13767 -1.10145 -1.0358 -0.97617 -0.95272
7.90 -0.69246 -0.67093 -0.63178 -0.59594 -0.58175
8.60 -0.40868 -0.39607 -0.37304 -0.35193 -0.34349
9.60 -0.20766 -0.20117 -0.1895 -0.17883 -0.17456
10.90 -0.09514 -0.09223 -0.0871 -0.08236 -0.08039
12.50 -0.04115 -0.03999 -0.03782 -0.03579 -0.03498
14.50 -0.01669 -0.01625 -0.01535 -0.01459 -0.01429
17.00 -0.00639 -0.00629 -0.00586 -0.0056 -0.00543
20.00 -0.00239 -0.00236 -0.00219 -0.00207 -0.00211

1.70 30413.11923 27696.29679 23969.65039 21469.02103 20633.96994
1.90 16160.51252 14905.0973 13002.93929 11571.51566 11060.85923
2.10 8450.56936 7817.63124 6807.48099 6007.71504 5715.48261
2.30 4271.58843 3947.39506 3417.47069 2989.00002 2831.11204
2.40 2984.58093 2754.23312 2375.22555 2067.2385 1953.55446
2.50 2054.63408 1892.45639 1624.47807 1406.07832 1325.40594
2.60 1388.55447 1275.73025 1088.8664 936.36552 880.03977
2.70 916.16722 838.86696 710.75168 606.19286 567.60685
2.85 459.55635 417.39967 347.64047 290.86202 269.96814
3.00 199.56684 178.15742 142.90643 114.43131 104.01212
3.15 57.72066 48.17782 32.66291 20.36133 15.91863
3.30 -14.82462 -17.86587 -22.58886 -26.07453 -27.2665
3.40 -39.97591 -40.53624 -41.15554 -41.30454 -41.26923
3.50 -53.50497 -52.5435 -50.65525 -48.77811 -48.00001
3.60 -59.39762 -57.56564 -54.25201 -51.23596 -50.04288
3.70 -60.42173 -58.15186 -54.13131 -50.56432 -49.17378
3.80 -58.47396 -56.0454 -51.78232 -48.04329 -46.59548
3.90 -54.83349 -52.41972 -48.20323 -44.52695 -43.10841
4.00 -50.34594 -48.04899 -44.04904 -40.57233 -39.23352
4.15 -43.15956 -41.13056 -37.60746 -34.55157 -33.37649
4.30 -36.2835 -34.55473 -31.55806 -28.9602 -27.96151
4.50 -28.31796 -26.9643 -24.62108 -22.58893 -21.80717
4.75 -20.55233 -19.57942 -17.89715 -16.43532 -15.87208
5.05 -14.0004 -13.35396 -12.23482 -11.25856 -10.88135
5.40 -9.07979 -8.67699 -7.97511 -7.35987 -7.12122
5.80 -5.69479 -5.45371 -5.03022 -4.65667 -4.51112
6.25 -3.50138 -3.35995 -3.10912 -2.88646 -2.79939
6.75 -2.13085 -2.04857 -1.90123 -1.76962 -1.71794
7.30 -1.2923 -1.24434 -1.15785 -1.08002 -1.04943
7.90 -0.7852 -0.7569 -0.70561 -0.65909 -0.6406
8.60 -0.46278 -0.44632 -0.41633 -0.38901 -0.37806
9.60 -0.23475 -0.22645 -0.21129 -0.1975 -0.19196
10.90 -0.10747 -0.10375 -0.09706 -0.09088 -0.08844
12.50 -0.04639 -0.04492 -0.04209 -0.03948 -0.03847
14.50 -0.01878 -0.01829 -0.01716 -0.01612 -0.01569
17.00 -0.0072 -0.00695 -0.00655 -0.0062 -0.006
20.00 -0.00271 -0.00264 -0.00246 -0.00232 -0.00228

1.70 32611.84151 28902.18185 24232.80537 21350.47637 20420.87822
1.90 17406.77382 15765.85105 13405.31704 11704.54469 11108.19479
2.10 9251.2702 8428.32478 7154.67223 6173.71432 5820.09401
2.30 4775.19686 4346.31774 3660.73243 3119.1115 2922.27559
2.40 3375.30487 3066.61627 2569.14882 2174.08053 2030.36438
2.50 2352.71662 2132.19089 1775.0619 1490.75908 1387.35627
2.60 1611.96835 1456.0649 1202.97601 1001.42379 928.19918
2.70 1080.48816 971.74281 795.1479 654.70051 603.77704
2.85 559.15379 497.90193 398.7223 320.25954 291.95013
3.00 256.41624 223.88533 171.5903 130.66449 116.02264
3.15 87.40105 71.75444 46.98005 28.02182 21.3522
3.30 -1.69594 -7.78608 -17.04378 -23.68733 -25.90685
3.40 -33.83149 -36.14179 -39.29622 -41.13201 -41.62242
3.50 -52.0702 -51.97122 -51.25833 -50.07411 -49.48441
3.60 -61.01834 -59.4594 -56.42379 -53.45065 -52.22712
3.70 -63.91644 -61.5431 -57.23184 -53.30149 -51.74537
3.80 -63.01582 -60.25623 -55.36309 -51.02422 -49.33374
3.90 -59.85742 -56.98724 -51.95852 -47.56136 -45.86261
4.00 -55.47713 -52.66681 -47.77716 -43.53542 -41.90467
4.15 -48.03518 -45.4847 -41.07497 -37.27312 -35.81696
4.30 -40.65638 -38.44715 -34.64042 -31.36748 -30.11578
4.50 -31.91519 -30.16271 -27.15011 -24.56285 -23.57372
4.75 -23.25336 -21.9833 -19.8033 -17.92917 -17.2122
5.05 -15.8666 -15.01964 -13.5643 -12.30877 -11.82734
5.40 -10.28645 -9.7591 -8.8466 -8.05531 -7.75082
5.80 -6.43998 -6.12595 -5.57719 -5.09798 -4.91262
6.25 -3.94998 -3.76673 -3.44361 -3.15934 -3.04874
6.75 -2.39782 -2.29191 -2.10323 -1.93599 -1.87075
7.30 -1.45079 -1.38953 -1.27953 -1.1811 -1.14253
7.90 -0.87982 -0.8438 -0.77889 -0.72043 -0.69725
8.60 -0.51772 -0.49692 -0.45931 -0.42504 -0.41147
9.60 -0.26219 -0.25184 -0.23301 -0.21578 -0.20891
10.90 -0.11983 -0.11522 -0.10685 -0.09921 -0.0962
12.50 -0.05169 -0.04978 -0.04636 -0.04317 -0.04187
14.50 -0.02093 -0.02015 -0.01879 -0.01757 -0.01707
17.00 -0.00799 -0.00773 -0.00718 -0.0067 -0.00644
20.00 -0.00301 -0.00291 -0.00272 -0.00254 -0.00241

1.70 35244.78762 30141.62144 24322.06215 21042.10847 20015.07568
1.90 18750.53303 16613.10122 13720.25959 11729.82592 11042.20524
2.10 10103.55723 9046.67255 7466.58266 6283.40486 5862.31326
2.30 5324.21565 4765.96817 3894.35213 3222.00266 2981.11836
2.40 3808.11845 3401.39897 2759.96921 2262.62856 2084.47996
2.50 2688.54891 2393.83956 1926.45275 1563.49507 1433.67617
2.60 1868.16276 1656.50251 1320.01848 1058.97321 965.83762
2.70 1272.46824 1122.23749 883.44012 698.73767 633.06758
2.85 679.22963 591.98326 453.89195 347.95615 310.56821
3.00 327.74773 279.50155 203.84122 146.61541 126.64772
3.15 126.92483 102.21881 64.12843 36.05161 26.45197
3.30 17.8831 6.91326 -9.38029 -20.69228 -24.36854
3.40 -22.91635 -28.27556 -35.73174 -40.31606 -41.63231
3.50 -47.16445 -48.82792 -50.50866 -50.74425 -50.54702
3.60 -60.15739 -59.47775 -57.53529 -55.08622 -53.96588
3.70 -65.67103 -63.58748 -59.50935 -55.51962 -53.88077
3.80 -66.36481 -63.51621 -58.31031 -53.55003 -51.66397
3.90 -64.08627 -60.89643 -55.22909 -50.2028 -48.24591
4.00 -60.09795 -56.8392 -51.13653 -46.16256 -44.24539
4.15 -52.67608 -49.60544 -44.29881 -39.73221 -37.98631
4.30 -44.95 -42.23028 -37.56194 -33.57136 -32.05158
4.50 -35.53167 -33.33655 -29.5857 -26.39212 -25.17836
4.75 -26.01001 -24.40139 -21.65977 -19.32744 -18.44143
5.05 -17.78503 -16.70636 -14.86728 -13.29878 -12.70189
5.40 -11.52774 -10.85583 -9.70255 -8.7137 -8.33615
5.80 -7.20363 -6.80525 -6.11393 -5.51659 -5.28728
6.25 -4.40666 -4.17564 -3.77096 -3.4182 -3.28194
6.75 -2.66768 -2.53501 -2.30026 -2.09378 -2.01374
7.30 -1.60982 -1.53371 -1.39769 -1.27689 -1.2298
