0.000000000 25.873724975 47.37584165 68.708225955 90.000000000

r=0.30 - 2.30

3.80 -53.058095 -51.084683 -47.619712 -44.580475 -43.402903 
3.90 -49.271029 -47.365876 -44.026256 -41.102394 -39.970693 
4.00 -44.909403 -43.131354 -40.018148 -37.294241 -36.240492 
4.15 -38.195041 -36.654051 -33.959537 -31.601706 -30.689806 
4.30 -31.934857 -30.637395 -28.371091 -26.386915 -25.619385 
4.50 -24.806380 -23.799885 -22.043974 -20.505068 -19.909396 
4.75 -17.946775 -17.227511 -15.974190 -14.873328 -14.446522 
5.05 -12.209745 -11.732856 -10.900878 -10.167565 -9.882210 
5.40 -7.921967 -7.624215 -7.102205 -6.639913 -6.459225 
5.80 -4.976906 -4.797774 -4.481790 -4.200332 -4.089866 
6.25 -3.066681 -2.961029 -2.772867 -2.604354 -2.538013 
6.75 -1.870462 -1.808649 -1.697428 -1.597340 -1.557852 
7.30 -1.136664 -1.100446 -1.034816 -0.975363 -0.951848 
7.90 -0.691785 -0.670284 -0.631155 -0.595429 -0.581231 
8.60 -0.408292 -0.395695 -0.372719 -0.351617 -0.343184 
9.60 -0.207390 -0.200997 -0.189346 -0.178622 -0.174325 
10.90 -0.095036 -0.092195 -0.087009 -0.082225 -0.080305 
12.50 -0.041107 -0.039928 -0.037767 -0.035769 -0.034967 
14.50 -0.016678 -0.016211 -0.015353 -0.014556 -0.014238 
17.00 -0.006368 -0.006191 -0.005868 -0.005569 -0.005447 
20.00 -0.002387 -0.002322 -0.002200 -0.002090 -0.002045 

1.70 30524.332214 27805.459092 24077.688695 21576.846523 20741.577964 
1.90 16231.222142 14974.277737 13069.232227 11634.746344 11122.725145 
2.10 8493.972402 7859.345459 6845.976967 6043.113895 5749.616759 
2.30 4296.875179 3971.291868 3438.851314 3008.121369 2849.350289 
2.40 3003.539672 2772.023261 2390.941492 2081.134909 1966.749881 
2.50 2068.701069 1905.574384 1635.938488 1416.110676 1334.894397 
2.60 1398.894425 1285.320557 1097.163476 943.564257 886.824023 
2.70 923.704189 845.824355 716.719256 611.329655 572.432394 
2.85 464.182513 421.644207 351.241011 293.929570 272.837841 
3.00 202.367117 180.713563 145.054872 116.246063 105.703934 
3.15 59.397312 49.701606 33.933972 21.427505 16.909706 
3.30 -13.828457 -16.963817 -21.840948 -25.450503 -26.687639 
3.40 -39.273629 -39.901433 -40.630767 -40.867894 -40.864667 
3.50 -53.010056 -52.096672 -50.286687 -48.471936 -47.716519 
3.60 -59.048351 -57.250548 -53.992370 -51.020412 -49.843441 
3.70 -60.174376 -57.928711 -53.947415 -50.411609 -49.032418 
3.80 -58.297782 -55.886339 -51.651082 -47.934122 -46.494212 
3.90 -54.706933 -52.305288 -48.108531 -44.447847 -43.034945 
4.00 -50.253981 -47.965683 -43.979668 -40.514165 -39.179386 
4.15 -43.100879 -41.077132 -37.562510 -34.513474 -33.340814 
4.30 -36.244440 -34.518939 -31.527564 -28.934017 -27.936812 
4.50 -28.293527 -26.941698 -24.601458 -22.571730 -21.790908 
4.75 -20.537093 -19.565080 -17.884438 -16.423924 -15.861263 
5.05 -13.990468 -13.344541 -12.226320 -11.250862 -10.873956 
5.40 -9.073205 -8.670736 -7.969383 -7.354616 -7.116197 
5.80 -5.690380 -5.449507 -5.026386 -4.653134 -4.507724 
6.25 -3.498494 -3.357164 -3.106628 -2.884148 -2.797114 
6.75 -2.128997 -2.046795 -1.899584 -1.768076 -1.716489 
7.30 -1.291103 -1.243235 -1.156842 -1.079083 -1.048484 
7.90 -0.784456 -0.756198 -0.704953 -0.658441 -0.640036 
8.60 -0.462351 -0.445898 -0.415986 -0.388646 -0.377763 
9.60 -0.234525 -0.226241 -0.211167 -0.197345 -0.191824 
10.90 -0.107320 -0.103656 -0.096971 -0.090820 -0.088358 
12.50 -0.046366 -0.044847 -0.042069 -0.039504 -0.038475 
14.50 -0.018795 -0.018194 -0.017090 -0.016072 -0.015664 
17.00 -0.007170 -0.006945 -0.006530 -0.006145 -0.005991 
20.00 -0.002685 -0.002602 -0.002448 -0.002304 -0.002247 

1.70 32726.328283 29013.317517 24343.000039 21461.045929 20531.235486 
1.90 17480.853836 15838.347372 13474.762387 11770.351982 11172.274456 
2.10 9298.544991 8473.623005 7196.032891 6211.134577 5855.881185 
2.30 4803.793688 4373.121551 3684.247796 3139.656490 2941.662429 
2.40 3397.110902 3086.866266 2586.627906 2189.137838 2044.495279 
2.50 2369.153048 2147.331861 1787.948350 1501.723627 1397.596670 
2.60 1624.230040 1467.281673 1212.406775 1009.361203 935.580439 
2.70 1089.551888 979.984523 802.003783 660.415774 609.071533 
2.85 564.828335 503.023179 402.925447 323.720457 295.140437 
3.00 259.915704 227.024124 174.138451 132.741599 117.929498 
