  273    1.2000  100.0000    2.1500   -76.09860905   -75.73364240   -75.83253976
  274    1.2000  100.0000    2.3000   -76.08198436   -75.73830753   -75.84242134
  275    1.2000  100.0000    2.4000   -76.07010380   -75.74135335   -75.84916531
  276    1.2000  100.0000    2.6000   -76.04603489   -75.74728805   -75.86208164
  277    1.2000  100.0000    2.8000   -76.02301963   -75.75244911   -75.87343873
  278    1.2000  100.0000    3.0000   -76.00209933   -75.75636034   -75.88288486
  279    1.2000  100.0000    3.3000   -75.97572290   -75.75953434   -75.89368693
  280    1.2000  100.0000    3.6000   -75.95563436   -75.75959942   -75.90119056
  281    1.2000  100.0000    4.0000   -75.93762630   -75.75633940   -75.90755930
  282    1.2000  100.0000    4.5000   -75.92543926   -75.75092883   -75.91183555
  283    1.2000  100.0000    5.0000   -75.91984745   -75.74750132   -75.91384564
  284    1.2000  100.0000    6.0000   -75.91632303   -75.74556923   -75.91508895
  285    1.2000  100.0000    7.0000   -75.91563495   -75.74528004   -75.91524236
  286    1.2000  100.0000    8.0000   -75.91548150   -75.74519904   -75.91522527
  287    1.2000  100.0000   10.0000   -75.91542440   -75.74514761   -75.91518610
